"STABBR","ZIP2","UNITID","COUNTYCD","treat_pu4_i","lag.OpenDoor_pu4_i","lag.Doct_Res_pu4_i","lag.net_price_pu4_i","treat_priv4_i","lag.OpenDoor_priv4_i","lag.Doct_Res_priv4_i","lag.net_price_priv4_i","treat_profit4_i","lag.OpenDoor_profit4_i","lag.Doct_Res_profit4_i","lag.net_price_profit4_i","treat_i","mean_cost_all_i","prop_pub_neigh","net_price_i","cost_attndce_i","instate_tui_fees_i","outstate_tui_fees_i","net_tuition_rev_i","instruct_expendts_i","fac_salary_month_i","prop_fac_fulltime_i","prop_Pell_grant_i","prop_loan_i","transf_rate_FTE_i","non_resident_alien_i","distance_only_i","White_i","Black_i","Hispanic_i","Asian_i","race_other_i","prop_part_time_i","undup_count_i","med_debt_grads_i","med_debt_nongrads_i","med_debt_1st_gen_i","med_debt_cont_gen_i","prop_adlts_up_HS_c","unemplymnt_rate_c","prop_poverty_c","death_rate_c","prop_net_migration_c","LONGITUD","LATITUDE","New_Eng_i","Mid_East_i","Great_Lakes_i","Plains_i","Southeast_i","Southwest_i","Rocky_Mount_i","Far_West_i","Rural_i","net_price_t0","county","White_z","Black_z","Hispanic_z","Asian_z","other_z","citzn_born_abroad_z","rent_income_ratio_z","single_mother_hshld_z","Bach_or_more_z","Gini_z","prop_crime_z","med_rent_z","med_income_z","prop_EITC_z","Rank_s","State.Gross.Domestic.Product_s","Absolute.Domestic.Migration_s","Non.Farm.Payroll_s","core_lower_div_s","common_numberg_s","Asocc_degree_gtd_s","reverse_trsnfer_s","race_other_z","state_sup_per_inhabi_s","Need_based_s","Nonneed_based_s","Nongrant_Aid_s","neigh_i","prop_pub_neigh_i","prop_pri_NoProf_neigh_i","prop_Profit_neigh_i","tot_living_oncampus","total_students","pct_living_on_campus_i","prop_inst_aid_i","prop_Research_all_i","prop_OpenDoor_all_i","Northeast","Midwest","South","West"
"TX","76086","229799","48367",0,0,0,,0,0,0,,0,0,0,,0,,,6725,11718,2550,5610,2168,5560,6100,1,0.38,0.1507,0.2552,0.0118,0,0.7099,0.0256,0.1955,0.0089,0.0601,0.6738,8516,6750,9500,6750,6750,0.397,0.031,0.083,0.085,0.305,-97.792629,32.74133,0,0,0,0,0,1,0,0,0,6480,"48367",0.77821375186846,0.023495889387145,0.166152840059791,0.00696001494768311,0.025177503736921,0.0528832023614193,0.194318181818182,0.265232974910394,0.209096322763138,0.4094,0.0253445867002198,926,26826.8195713148,0.196,50,44,50,49,1,1,0,1,0.025177503736921,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,105,370,0.283783783783784,0.16,,,0,0,1,0
"TX","76102","228547","48439",1,0,1,13200,6,0.333333333333333,0.166666666666667,23964,0,0,0,,7,18582,0.142857142857143,5847,10736,1661,7560,1699,5793,7106,0.3446,0.45,0.1916,0.205,0.012,0,0.3448,0.1784,0.3542,0.0625,0.0601,0.6806,77858,5500,10293,5589,5500,0.384,0.035,0.121,0.066,0.055,-97.327941,32.747495,0,0,0,0,0,1,0,0,0,6303,"48439",0.491948384344673,0.238562440012797,0.227898048416338,0.0197291244534499,0.0218620027727421,0.0605017713865752,0.164732309996256,0.728434504792332,0.350628471207249,0.4994,0.038468972113998,1170,25104,0.191,50,44,50,49,1,1,0,1,0.0218620027727421,261.340664593016,363.150037322717,0,64.3230370028081,1,0.142857142857143,0.857142857142857,0,,2393,0,0.11,0.285714285714286,0.285714285714286,0,0,1,0
"TX","76240","224110","48097",0,0,0,,0,0,0,,0,0,0,,0,,,5606,9545,2184,6384,3017,3685,6204,1,0.37,0.207,0.4073,0.0254,0,0.566,0.08,0.2384,0.0329,0.0827,0.6775,14296,5500,10500,5500,5500,0.453,0.031,0.148,0.097,0.105,-97.1658,33.6188,0,0,0,0,0,1,0,0,0,6263,"48097",0.726157631794795,0.0340765043620908,0.200059652524047,0.00838863619416897,0.0313175751248982,0.053362330581912,0.219162995594714,0.224863174354965,0.201792215065808,0.4533,0.0563633561115964,718,25228,0.214,50,44,50,49,1,1,0,1,0.0313175751248982,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,51,449,0.11358574610245,0.21,,,0,0,1,0
"TX","76384","229504","48487",0,0,0,,0,0,0,,0,0,0,,0,,,6353,11721,3080,5720,2294,4514,5202,0.509,0.66,0.3546,0.1358,0.0054,0,0.5592,0.1046,0.2693,0.0184,0.0485,0.5916,7277,7397,11503,7334,7537,0.552,0.041,0.153,0.107,0.059,-99.319094,34.159298,0,0,0,0,0,1,0,0,0,6408,"48487",0.590800762631077,0.0926278995869082,0.290197013028281,0.00484588496981252,0.0215284397839214,0.0499434052594749,0.0985754985754986,0.402414486921529,0.163445276636869,0.4276,0.046305648356771,547,20645.1704157541,0.275,50,44,50,49,1,1,0,1,0.0215284397839214,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,39,217,0.179723502304147,0.21,,,0,0,1,0
"TX","76437","223898","48133",0,0,0,,0,0,0,,0,0,0,,0,,,8691,14125,3810,4710,1305,3575,4334,0.4696,0.6,0.1425,0.3149,0.0058,0,0.5881,0.0864,0.2604,0.0101,0.055,0.5626,4630,5500,9683.38074973948,6000,5500,0.519,0.033,0.187,0.131,0.034,-98.985206,32.401132,0,0,0,0,0,1,0,0,1,8457,,0.599138760507691,0.113398552223065,0.23767817194731,0,,0.0507577619130648,0.214108808626826,0.320968213037175,0.102818467591164,0.445254035310278,0.0588516297159468,562.180924502337,17256.0344046667,0.284800729588691,50,44,50,49,1,1,0,1,0.0497845153219342,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,127,338,0.375739644970414,0.36,,,0,0,1,0
"TX","76470","227687","48133",0,0,0,,0,0,0,,0,0,0,,0,,,6131,12177,3065,5765,2847,3898,3964,0.2761,0.45,0.1468,0.2432,0.0253,0,0.628,0.0453,0.1578,0,0.1689,0.5933,3076,6000,9443,6161,5500,0.519,0.033,0.187,0.131,0.034,-98.685215,32.456773,0,0,0,0,0,1,0,0,1,5507,"48133",0.636616865029121,0.0471005317801975,0.305393770574829,0.00303874398581919,0.00785008863003334,0.0333602871544135,0.047979797979798,0.607114624505929,0.117321016166282,0.4128,0.0871293688918337,505,18605,0.286,50,44,50,49,1,1,0,1,0.00785008863003334,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,100,241,0.4149377593361,0.31,,,0,0,1,0
"TX","76504","228608","48027",0,0,0,,1,0,0,23966,0,0,0,,1,23966,0,5347,10443,2376,6048,3008,4933,5881,1,0.54,0.2779,0,0,0,0.5048,0.1534,0.286,0.0202,0.0356,0.6736,6854,7370,13067,7606,6500,0.353,0.041,0.13,0.065,0.121,-97.350471,31.070715,0,0,0,0,0,1,0,0,0,4363,"48027",0.471382197163848,0.181402699470357,0.297411583803178,0.021783700666325,0.028019818896292,0.0810220386410018,0.196760647870426,0.283576642335766,0.163531300160514,0.4457,0.0447723218027467,787,22463,0.294,50,44,50,49,1,1,0,1,0.028019818896292,261.340664593016,363.150037322717,0,64.3230370028081,1,0,1,0,,220,0,0.08,0,0,0,0,1,0
"TX","76549","223816","48099",0,0,0,,0,0,0,,0,0,0,,0,,,4708,10043,2700,7050,3509,3940,5618,1,0.65,0.0491,0.1698,0.0048,0,0.3241,0.2904,0.2535,0.0312,0.1008,0.7258,29337,4750,6349,4750,4685,0.399,0.042,0.15,0.064,-0.058,-97.810827,31.120516,0,0,0,0,0,1,0,0,0,5032,"48027",0.329316132163222,0.325737048570389,0.233590811663364,0.0366805516237311,0.0746754559792939,0.154052687262095,0.130859898205197,0.289393939393939,0.212661968629234,0.3601,0.0447723218027467,1020,30237,0.349,50,44,50,49,1,1,0,1,0.0746754559792939,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,20,470,0.0425531914893617,0.15,,,0,0,1,0
"TX","76645","225371","48217",0,0,0,,0,0,0,,0,0,0,,0,,,10547,15228,2382,3382,1930,5115,5185,0.3884,0.47,0.1537,0.1455,0.0245,0,0.6151,0.0457,0.0953,0.0079,0.236,0.4845,6820,7250,11000,7500,5500,0.522,0.036,0.126,0.117,0.137,-97.088332,32.010928,0,0,0,0,0,1,0,0,0,8878,"48217",0.46898376208721,0.141488779419814,0.376482393723773,0.00684181718664477,0.00620324758255819,0.0697304101636687,0.254511512134412,0.365550569554712,0.14216355636474,0.4914,0.0577382985992484,654,18620,0.252,50,44,50,49,1,1,0,1,0.00620324758255819,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,128,356,0.359550561797753,0.42,,,0,0,1,0
"TX","76705","487320","48309",0,0,0,,1,0,1,34898,0,0,0,,1,34898,0,7306,13621,5570,10080,3185,8715,4496,0.8464,0.6,0.3204,0.1038,0,0,0.3728,0.0606,0.5145,0.0062,0.0459000000000001,0.5667,16847,6334,9667,6372,5660,0.433,0.036,0.189,0.091,0.054,-97.08471,31.639295,0,0,0,0,0,1,0,0,0,8014,"48309",0.537900477164281,0.176414451261077,0.251738241308793,0.00695296523517382,0.0269938650306751,0.05745174085094,0.246565774155995,0.325771662328003,0.115197779319917,0.443,0.065150991357397,703,21398,0.313,50,44,50,49,1,1,0,1,0.0269938650306751,261.340664593016,363.150037322717,0,64.3230370028081,1,0,1,0,321,1000,0.321,0.42,1,0,0,0,1,0
"TX","76708","226578","48309",0,0,0,,1,0,1,34898,0,0,0,,1,34898,0,7189,12883,3450,3990,2168,5401,7326,0.4681,0.62,0.2743,0.2319,0,0,0.4829,0.1356,0.3187,0.0168,0.046,0.5103,13813,5699,12000,5829,5235,0.433,0.036,0.189,0.091,0.054,-97.171228,31.58947,0,0,0,0,0,1,0,0,0,6990,"48309",0.496823135276676,0.133428318379606,0.342677808155878,0.00793253494551196,0.0191382032423281,0.0710239190783334,0.235843870258384,0.220440881763527,0.1844691373884,0.4617,0.065150991357397,810,21835,0.272,50,44,50,49,1,1,0,1,0.0191382032423281,261.340664593016,363.150037322717,0,64.3230370028081,1,0,1,0,,793,0,0.29,1,0,0,0,1,0
"TX","77002","225423","48201",3,0,0.666666666666667,15006,6,0.5,0.166666666666667,17001.5,5,0.8,0,21420.2,14,17809.2333333333,0.214285714285714,6988,11167,1632,3756,2166,5106,7440,0.3634,0.54,0.1874,0.2075,0.1089,0,0.1227,0.2785,0.3512,0.0987,0.1489,0.7073,82166,8750,13892,8889,7922,0.423,0.044,0.165,0.059,-0.038,-95.377319,29.742114,0,0,0,0,0,1,0,0,0,5747,"48201",0.348263714141922,0.344321422580104,0.271682603590002,0.0236537493709109,0.0120785103170611,0.0747771714188876,0.15702479338843,0.602484472049689,0.266709237973606,0.5258,0.0358707953319068,1293,23141,0.071,50,44,50,49,1,1,0,1,0.0120785103170611,261.340664593016,363.150037322717,0,64.3230370028081,1,0.214285714285714,0.428571428571429,0.357142857142857,,2152,0,0.07,0.214285714285714,0.5,0,0,1,0
"TX","77381","227182","48339",0,0,0,,1,1,0,19700,0,0,0,,1,19700,0,7165,11465,1600,5200,1663,3765,7106,1,0.4,0.1102,0.2106,0.0511,0,0.2934,0.1471,0.3944,0.0603,0.1048,0.6797,111037,5250,8409,5250,5500,0.349,0.037,0.093,0.07,0.258,-95.488103,30.18737,0,0,0,0,0,1,0,0,0,6940,"48339",0.801126516464471,0.029598136915078,0.0990305459272097,0.0491226169844021,0.0211221837088392,0.118818076964089,0.177325581395349,0.17811004784689,0.60193987914245,0.4647,0.0300640172116781,1226,33510.0435133726,0.075,50,44,50,49,1,1,0,1,0.0211221837088392,261.340664593016,363.150037322717,0,64.3230370028081,1,0,1,0,,3245,0,0.08,0,1,0,0,1,0
"TX","77488","229841","48481",0,0,0,,0,0,0,,0,0,0,,0,,,5752,9508,2352,4824,4032,4140,6100,0.6237,0.33,0.1701,0.39,2e-04,0,0.2882,0.1299,0.4354,0.1307,0.0158,0.5382,9731,5500,8000,5500,5500,0.512,0.037,0.168,0.104,-0.11,-96.085815,29.3238,0,0,0,0,0,1,0,0,0,5086,"48481",0.400959132610509,0.235335001390047,0.356199610786767,0.00132054489852655,0.00618571031415049,0.0526318017173851,0.215313225058005,0.326939843068875,0.133135781564187,0.4405,0.0632687222532204,661,21027,0.291,50,44,50,49,1,1,0,1,0.00618571031415049,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,45,545,0.0825688073394495,0.11,,,0,0,1,0
"TX","77505","227979","48201",4,0,0.5,14518.25,2,0,0.5,18773,0,0,0,,6,16645.625,0.666666666666667,9151,13658,1548,4188,3171,7376,6927,0.3122,0.41,0.0398,0.1461,0.016,0,0.2278,0.0911,0.5883,0.0498,0.0429999999999999,0.7346,42312,6250,9551,6500,5500,0.423,0.044,0.165,0.059,-0.038,-95.114677,29.660032,0,0,0,0,0,1,0,0,0,8886,"48201",0.516162003321835,0.0199735956730974,0.400366253566714,0.0385417997529918,0.0249563476853617,0.105233173848719,0.147154471544715,0.204553868937431,0.247188845338302,0.3595,0.0358707953319068,892,36621,0.151,50,44,50,49,1,1,0,1,0.0249563476853617,261.340664593016,363.150037322717,0,64.3230370028081,1,0.666666666666667,0.333333333333333,0,,1097,0,0.02,0.5,0,0,0,1,0
"TX","77511","222567","48039",1,0,0,13055,0,0,0,,0,0,0,,1,13055,1,7177,11468,1680,3936,2396,4520,6568,0.2239,0.35,0.0484,0.2821,0.0157,0,0.4564,0.1121,0.3553,0.0409,0.0353,0.6691,8578,3500,5750,3500,3655,0.376,0.045,0.101,0.069,0.132,-95.240671,29.396244,0,0,0,0,0,1,0,0,0,7446,"48039",0.577981063115823,0.0198131959732404,0.385855045204865,0.0070104943680937,0.00934020133797786,0.0844177664784882,0.254793916685034,0.253838847554219,0.159660182719212,0.4312,0.0449307315520906,817,27365,0.214,50,44,50,49,1,1,0,1,0.00934020133797786,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,264,0,0.24,0,0,0,0,1,0
"TX","77520","226204","48201",1,0,0,13055,0,0,0,,0,0,0,,1,13055,1,6581,11135,2043,4179,1729,5655,6970,0.5096,0.39,0.0373,0.0295,0.002,0,0.3662,0.1426,0.4281,0.0165,0.0466,0.827,10346,7700,9817,7549,8250,0.423,0.044,0.165,0.059,-0.038,-94.978184,29.732505,0,0,0,0,0,1,0,0,0,6036,"48201",0.298294565557526,0.12892458537603,0.532622301032648,0.0131427975383332,0.0270157504954629,0.125241747612112,0.233279935923108,0.293296806780241,0.105659555942534,0.4497,0.0358707953319068,814,21590,0.288,50,44,50,49,1,1,0,1,0.0270157504954629,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,211,0,0.18,0,0,0,0,1,0
"TX","77550","224961","48167",0,0,0,,0,0,0,,0,0,0,,0,,,3418,7979,2050,4600,2065,6425,6645,0.6277,0.52,0.0774,0,0.0104,0,0.3824,0.1632,0.3756,0.0337,0.0451,0.6668,3012,6750,9500,6616,7637,0.373,0.046,0.121,0.088,0.067,-94.807686,29.284735,0,0,0,0,0,1,0,0,0,3451,"48167",0.399557815609109,0.264647357948264,0.262215343798364,0.0545655538359496,0.0190139288083134,0.074584200696784,0.295352323838081,0.520692757534863,0.286884197056942,0.5232,0.0795632994090217,799,22511.7633011684,0.26,50,44,50,49,1,1,0,1,0.0190139288083134,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,3,75,0.04,0.25,,,0,0,1,0
"TX","77591","226408","48167",1,0,0,13055,0,0,0,,0,0,0,,1,13055,1,3571,8399,1773,3873,1802,7151,6440,0.9925,0.43,0.0541,0.125,0.0043,0,0.4243,0.1921,0.3368,0.0209,0.0259,0.7106,5619,4752,5731,4752,4979,0.373,0.046,0.121,0.088,0.067,-94.999602,29.39581,0,0,0,0,0,1,0,0,0,2769,"48167",0.314314603495594,0.464032933699263,0.190813231258125,0.0114834609273436,0.0193557706196744,0.0633996884813203,0.256022866476113,0.380343043833379,0.167985322784084,0.4447,0.0795632994090217,865,23592,0.292,50,44,50,49,1,1,0,1,0.0193557706196744,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,197,0,0.19,0,0,0,0,1,0
"TX","77630","226107","48361",0,0,0,,0,0,0,,0,0,0,,0,,,5163,8781,4370,14330,3589,5935,5202,0.4141,0.37,0.2202,0.1471,0,0,0.6701,0.2159,0.091,0.017,0.00600000000000001,0.5039,2957,9184,12031,9233,7231,0.505,0.057,0.134,0.123,-0.18,-93.732235,30.0922,0,0,0,0,0,1,0,0,0,3665,"48361",0.679264737253787,0.205326032852165,0.0779705610467183,0.0135106307331295,0.0239280381142002,0.0466765172139617,0.215294431121769,0.317913243983283,0.155468708174956,0.4905,0.0522674224741581,758,22902,0.249,50,44,50,49,1,1,0,1,0.0239280381142002,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,,138,0,0.11,,,0,0,1,0
"TX","77640","226116","48245",1,0,0,12941,0,0,0,,0,0,0,,1,12941,1,7869,12843,6013,18463,5282,10053,4753,0.6048,0.54,0.3742,0,0,0,0.2927,0.2837,0.3384,0.0538,0.0314,0.6212,3147,5500,12517,6250,5280,0.486,0.063,0.187,0.1,-0.146,-93.925886,29.880385,0,0,0,0,0,1,0,0,0,5815,"48245",0.229217110573043,0.567827652573415,0.151300676724406,0.0395480225988701,0.0121065375302658,0.0728496365441457,0.255205811138015,0.370230923694779,0.141290202639896,0.4907,0.0590192734567584,713,20494.1603634624,0.311,50,44,50,49,1,1,0,1,0.0121065375302658,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,203,0,0.27,0,0,0,0,1,0
"TX","77705","441760","48245",1,0,0,12941,0,0,0,,0,0,0,,1,12941,1,7331,12537,4743,14703,3838,5611,5762,0.5333,0.49,0.1814,0.0986,0,0,0.4733,0.269,0.1947,0.0309,0.0321,0.509,3646,6625,10500,7108,5500,0.486,0.063,0.187,0.1,-0.146,-94.077126,30.047885,0,0,0,0,0,1,0,0,0,9767,"48245",0.338233489582055,0.466365622008982,0.169141286475078,0.012761675706187,0.013497926227698,0.0533661844918825,0.355404089581305,0.461765532752319,0.0937544867193108,0.4733,0.0590192734567584,710,21236.5357086743,0.309,50,44,50,49,1,1,0,1,0.013497926227698,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,304,0,0.13,0,0,0,0,1,0
"TX","77833","223427","48477",0,0,0,,0,0,0,,0,0,0,,0,,,14832,17850,2832,8040,2626,2383,5597,0.5427,0.38,0.2488,0.4992,0.0046,0,0.5932,0.1089,0.212,0.0242,0.0617000000000001,0.5188,27647,5500,12725,5540,5500,0.468,0.036,0.138,0.106,0.175,-96.40852,30.160457,0,0,0,0,0,1,0,0,0,14990,,0.771354748643278,0,0.193934211029307,0.0167316252580502,,0.0740192932725285,0.196539196209306,0.184062070545847,0.232778722991671,0.420558324163826,0.0499359271453114,834.586920447892,26082.5911228979,0.167702264317236,50,44,50,49,1,1,0,1,0.0179794150693647,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,842,2061,0.408539543910723,0.08,,,0,0,1,0
"TX","77901","229540","48469",1,0,0,10615,0,0,0,,0,0,0,,1,10615,1,6203,11663,2232,5880,4132,7359,6405,0.3333,0.54,0.1022,0.2529,0,0,0.4062,0.06,0.4963,0.0165,0.021,0.6697,5100,8000,11341,8250,5959,0.472,0.038,0.154,0.09,-0.054,-96.979226,28.816446,0,0,0,0,0,1,0,0,0,6690,"48469",0.289701348304266,0.0781142147163039,0.611430675072477,0.0075698311168377,0.0131839307901154,0.0563212670653319,0.19073305670816,0.329295342091793,0.123782559456399,0.4356,0.0550918558453228,774,20644,0.313,50,44,50,49,1,1,0,1,0.0131839307901154,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,276,0,0.29,0,0,0,0,1,0
"TX","78040","226134","48479",1,0,0,5089,0,0,0,,0,0,0,,1,5089,1,5557,10801,3300,5748,679,4159,6764,0.6791,0.74,0,0.1247,0.0014,0,0.0114,5e-04,0.9805,0.002,0.00559999999999994,0.7112,13417,2334,2332,2407,2333,0.591,0.037,0.257,0.051,-0.07,-99.520772,27.506477,0,0,0,0,0,1,0,0,0,5698,"48479",0.0145592958249078,0.000285476388723683,0.983632687046509,0.000475793981206138,0.00104674675865346,0.113704438374971,0.264728039777008,0.430355982381399,0.0661417985853823,0.4815,0.0548266606603225,604,13377,0.48,50,44,50,49,1,1,0,1,0.00104674675865346,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,851,0,0.15,0,0,0,0,1,0
"TX","78102","223320","48025",0,0,0,,0,0,0,,0,0,0,,0,,,8574,10816,2646,4956,1536,2494,5138,0.2167,0.58,0.1072,0,0,0,0.1832,0.021,0.742,0.0082,0.0456,0.4982,6228,7000,9928.60665378584,7000,5500,0.612,0.051,0.267,0.088,-0.052,-97.755896,28.435194,0,0,0,0,0,1,0,0,1,7904,"48025",0.305643293324911,0.0952481224117358,0.588334386186566,0.00266722818839054,0.00810696988839665,0.0519401295376547,0.134546636334092,0.382971619365609,0.0958322547243075,0.4711,0.0503918022905365,797,22768.5649626591,0.307,50,44,50,49,1,1,0,1,0.00810696988839665,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,45,281,0.160142348754448,0.21,,,0,0,1,0
"TX","78145","488730","48029",1,0,0,12745,6,0.166666666666667,0,16550.1666666667,1,1,0,23077,8,17457.3888888889,0.125,5427,10145,2820,13830,3430,7427,6953,0.4459,0.32,0.0114,0.4667,4e-04,0,0.3124,0.0959,0.5045,0.0294,0.0578000000000001,0.738,6967,3860,7614.8945446762,4700,3375,0.414,0.033,0.172,0.072,0.058,-98.323246,29.545802,0,0,0,0,0,1,0,0,0,4960,"48025",0.032967032967033,0,0.967032967032967,0,0,0.0303215431685946,0,0,0,0.416,0.0503918022905365,733.822877068592,24875,0.310243748078776,50,44,50,49,1,1,0,1,0,261.340664593016,363.150037322717,0,64.3230370028081,1,0.125,0.75,0.125,,151,0,0.17,0,0.25,0,0,1,0
"TX","78203","227854","48029",2,0,0,10576.5,6,0.166666666666667,0,16550.1666666667,1,1,0,23077,9,16734.5555555556,0.222222222222222,4884,10635,2820,13830,1287,5763,6592,0.5139,0.7,0.0477,0.1813,0.0016,0,0.197,0.1135,0.6229,0.0236,0.0429999999999999,0.8493,22253,8000,10500,7750,9361,0.414,0.033,0.172,0.072,0.058,-98.453285,29.41508,0,0,0,0,0,1,0,0,0,7197,"48029",0.0684440286872467,0.237761147489866,0.67991892734643,0.0071718116619894,0.00670408481446794,0.0763146831748316,0.277008310249307,0.514811031664964,0.129458388375165,0.4881,0.0495012788738504,710,16207,0.44,50,44,50,49,1,1,0,1,0.00670408481446794,261.340664593016,363.150037322717,0,64.3230370028081,1,0.222222222222222,0.666666666666667,0.111111111111111,,221,0,0.1,0,0.222222222222222,0,0,1,0
"TX","78212","227924","48029",2,0,0,10576.5,6,0.166666666666667,0,16550.1666666667,1,1,0,23077,9,16734.5555555556,0.222222222222222,5109,10412,2820,13830,1146,4570,7628,0.4377,0.6,0.0633,0.2174,0.0075,0,0.2222,0.0731,0.6353,0.0261,0.0433,0.7863,34603,6587,10400,7000,5500,0.414,0.033,0.172,0.072,0.058,-98.497647,29.44634,0,0,0,0,0,1,0,0,0,7101,"48029",0.326708336259569,0.0225437179577218,0.623323267083363,0.0187864316314348,0.00863824706791128,0.0938793772861594,0.205032783980152,0.301055987248456,0.309907169455079,0.5739,0.0495012788738504,735,20686,0.207,50,44,50,49,1,1,0,1,0.00863824706791128,261.340664593016,363.150037322717,0,64.3230370028081,1,0.222222222222222,0.666666666666667,0.111111111111111,,562,0,0.09,0,0.222222222222222,0,0,1,0
"TX","78224","246354","48029",2,0,0,10576.5,6,0.166666666666667,0,16550.1666666667,1,1,0,23077,9,16734.5555555556,0.222222222222222,4221,9772,2820,13830,923,4286,7213,0.4709,0.72,0.0367,0.1232,0.0019,0,0.1469,0.0419,0.7751,0.0086,0.0275,0.7489,18034,5500,10142,5500,5875,0.414,0.033,0.172,0.072,0.058,-98.543468,29.322955,0,0,0,0,0,1,0,0,0,6483,"48029",0.0589449310379543,0.0122319540924192,0.923990737944226,0.00130876875062922,0.00352360817477126,0.09515593358438,0.138317757009346,0.307486153296409,0.0900457567124234,0.3986,0.0495012788738504,810,24525.8155749664,0.354,50,44,50,49,1,1,0,1,0.00352360817477126,261.340664593016,363.150037322717,0,64.3230370028081,1,0.222222222222222,0.666666666666667,0.111111111111111,,464,0,0.09,0,0.222222222222222,0,0,1,0
"TX","78251","420398","48029",2,0,0,10576.5,6,0.166666666666667,0,16550.1666666667,1,1,0,23077,9,16734.5555555556,0.222222222222222,4826,10135,2820,13830,1278,3248,6751,0.3681,0.46,0.0526,0.2049,0.0028,0,0.2048,0.0603,0.6603,0.0251,0.0495,0.6969,27257,5500,9000,5500,5500,0.414,0.033,0.172,0.072,0.058,-98.70513,29.471308,0,0,0,0,0,1,0,0,0,6977,"48029",0.257386483261983,0.107130324935083,0.551810653379185,0.0445645308442698,0.0391080075794792,0.134504292835238,0.179458930101604,0.210927653138392,0.299570815450644,0.3641,0.0495012788738504,1029,30581,0.201,50,44,50,49,1,1,0,1,0.0391080075794792,261.340664593016,363.150037322717,0,64.3230370028081,1,0.222222222222222,0.666666666666667,0.111111111111111,,609,0,0.09,0,0.222222222222222,0,0,1,0
"TX","78404","224350","48355",1,0,0,16159,0,0,0,,0,0,0,,1,16159,1,5211,10429,2729,5334,2423,9001,7411,1,0.59,0.083,0.1014,0.002,0,0.2336,0.0275,0.685,0.0166,0.0372999999999999,0.7788,15882,3500,5250,3500,3500,0.465,0.046,0.162,0.084,-0.019,-97.40762,27.763619,0,0,0,0,0,1,0,0,0,5357,"48355",0.295875073659399,0.0222156747200943,0.668061284619918,0.00671773718326458,0.00713022981732414,0.0648530693913411,0.260587238848108,0.544184926559114,0.229444148463861,0.4858,0.0940670150630187,822,22976.813269333,0.307,50,44,50,49,1,1,0,1,0.00713022981732414,261.340664593016,363.150037322717,0,64.3230370028081,1,1,0,0,,359,0,0.25,0,0,0,0,1,0
"TX","78520","227377","48061",0,0,0,,0,0,0,,0,0,0,,0,,,5330,10257,3198,5598,3478,2981,6135,0.3435,0.83,0.1475,0.1978,0.0087,0,0.0253,0.0015,0.953,0.0026,0.0176000000000001,0.5882,8458,6250,9000,6250,6182,0.588,0.061,0.279,0.066,-0.084,-97.492241,25.899628,0,0,0,0,0,1,0,0,0,4453,"48061",0.0539773618035306,0.00180290345843916,0.938089862979337,0.00211645188599379,0.00401341987269943,0.137664847341924,0.243098475484137,0.327924375695076,0.172075800479198,0.4946,0.0478045075180343,564,16453,0.428,50,44,50,49,1,1,0,1,0.00401341987269943,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,,415,0,0.09,,,0,0,1,0
"TX","78801","228316","48463",0,0,0,,0,0,0,,0,0,0,,0,,,7813,13111,2382,6170,1606,3877,5619,0.665,0.8,0.0629,0.1366,0,0,0.0787,0.0126,0.8854,0.0026,0.0207000000000001,0.5858,8375,6000,8500,6000,5900,0.545,0.042,0.229,0.094,-0.149,-99.741237,29.219671,0,0,0,0,0,1,0,0,0,6971,"48463",0.250150777081884,0.00106703781025284,0.729621897471584,0.0121085594989562,0.00705172813732291,0.0867817612154511,0.190126050420168,0.306945358788677,0.148577126639564,0.4426,0.0608132816499671,635,20165,0.37,50,44,50,49,1,1,0,1,0.00705172813732291,261.340664593016,363.150037322717,0,64.3230370028081,0,,,,58,429,0.135198135198135,0.19,,,0,0,1,0
